ID,Living Area,Total Area,Above the Ground Area,Basement Area,Neighbors Living Area,Neighbors Total Area,Bedrooms,Bathrooms,Floors,Waterfront,View,Condition,Grade,Year Built,Year Renovated,Zipcode,Latitude,Longitude,Price
1726059053,128,19505,128,0,290,1845,2,1.5,1.0,0,0,1,6,1954,0,98011,47.7461,-122.195,4050000000.0
1139000620,71,701,71,0,129,696,2,1.0,1.0,0,0,3,6,1946,0,98177,47.7057,-122.36,5775000000.0
2922702965,183,327,147,36,163,349,3,2.0,1.5,0,0,4,8,1932,0,98117,47.6847,-122.368,10549500000.0
3861500330,127,755,127,0,154,821,3,2.0,1.0,0,0,4,7,1988,0,98003,47.2802,-122.303,4140000000.0
3582900200,297,1178,297,0,267,969,3,2.75,2.0,0,1,3,9,1977,0,98028,47.7443,-122.26,9270000000.0
2919700540,215,445,201,14,129,445,4,1.75,1.5,0,0,3,7,1918,0,98117,47.6893,-122.365,8325000000.0
9550204515,82,284,71,11,163,379,2,1.0,1.0,0,0,3,7,1910,0,98105,47.6663,-122.32600000000001,8130000000.0
5100404030,278,502,176,102,143,502,3,1.75,2.0,0,0,4,8,1963,0,98115,47.6962,-122.31200000000001,7845000000.0
3585210200,140,771,140,0,135,734,3,1.75,1.0,0,0,3,7,1967,0,98034,47.7243,-122.22200000000001,5490000000.0
4235401055,107,445,107,0,152,445,2,1.5,1.0,0,0,3,7,1948,0,98199,47.6592,-122.399,8737500000.0
5347200060,117,445,102,15,117,226,2,1.0,1.0,0,0,3,6,1947,0,98126,47.5196,-122.376,4200000000.0
2115720070,153,464,153,0,159,464,3,2.5,2.0,0,0,3,8,1985,0,98023,47.3206,-122.39399999999999,3244500000.0
1001200050,117,673,117,0,120,718,4,1.5,1.5,0,0,5,7,1955,0,98188,47.433,-122.292,3885000000.0
1419700270,143,628,112,31,143,688,3,2.75,1.0,0,0,5,7,1980,0,98034,47.7163,-122.212,7545000000.0
3205100010,127,729,127,0,160,879,3,1.5,1.0,0,0,4,7,1962,0,98056,47.5409,-122.18,6090000000.0
3955900220,233,488,233,0,238,475,4,2.5,2.0,0,0,3,7,2001,0,98056,47.4818,-122.18799999999999,6150000000.0
6844700415,162,568,106,56,125,568,4,2.25,1.0,0,0,3,7,1962,0,98115,47.6958,-122.29,9075000000.0
2287400030,209,668,209,0,159,668,4,2.25,2.0,0,0,4,7,1984,0,98031,47.4121,-122.18299999999999,4344885000.0
9211000170,300,667,300,0,274,607,4,2.5,2.0,0,0,3,9,2008,0,98059,47.4995,-122.15,8550000000.0
424049283,77,96,77,0,104,235,2,1.5,2.0,0,0,3,8,2009,0,98144,47.5926,-122.3,5175000000.0
4325700085,121,790,121,0,121,790,3,1.0,1.0,0,0,4,7,1953,0,98133,47.7502,-122.353,6255000000.0
3342100780,241,473,241,0,210,501,3,2.5,2.0,0,1,3,8,1998,0,98056,47.5175,-122.205,8745000000.0
3832060120,204,547,204,0,204,534,4,2.5,2.0,0,0,3,7,2008,0,98042,47.3333,-122.055,4200000000.0
2768100206,114,101,114,0,131,133,3,2.25,3.0,0,0,3,8,2009,0,98107,47.6697,-122.37200000000001,6600000000.0
7116500925,157,559,157,0,122,553,4,2.0,1.0,0,0,3,6,1978,0,98002,47.3029,-122.221,3090000000.0
4038000040,177,766,177,0,139,766,4,1.75,1.0,0,0,4,7,1959,0,98008,47.6131,-122.12299999999999,3750000000.0
9558800030,105,780,105,0,104,870,2,2.0,1.0,0,0,2,7,1954,0,98148,47.4351,-122.335,3825000000.0
8850000517,147,132,98,49,150,143,3,2.5,2.0,0,0,3,8,2010,0,98144,47.5893,-122.309,7200000000.0
7135520260,314,885,314,0,337,1308,3,2.5,2.0,0,0,3,10,1994,0,98059,47.5275,-122.148,11265000000.0
3333002710,143,815,116,27,196,675,3,1.0,1.0,0,0,3,7,1952,0,98118,47.5413,-122.281,4485000000.0
1604602195,146,491,91,55,148,276,5,1.75,1.0,0,0,3,6,1913,0,98118,47.5677,-122.29,3975000000.0
868000530,210,1065,127,83,210,774,3,1.75,1.0,0,0,4,7,1956,0,98177,47.7057,-122.374,9675000000.0
1075100090,158,827,158,0,132,789,3,2.0,1.0,0,0,5,7,1953,0,98133,47.7719,-122.338,5850000000.0
7214700350,187,3381,143,44,234,3554,4,1.75,1.0,0,0,4,8,1976,0,98077,47.7627,-122.07600000000001,7815000000.0
2025701390,176,694,176,0,141,609,3,2.25,2.0,0,0,4,7,1992,0,98038,47.3495,-122.037,4740000000.0
597000566,124,181,62,62,141,208,3,2.0,1.0,0,0,3,6,1915,0,98144,47.5763,-122.309,5025000000.0
53500020,173,375,173,0,197,445,3,2.5,2.0,0,0,3,7,2007,0,98042,47.342,-122.059,3720000000.0
9424400105,211,553,116,95,152,549,4,1.75,1.0,0,0,3,7,1947,0,98116,47.5655,-122.395,7875000000.0
2972300140,178,3124,178,0,193,697,3,2.0,1.0,0,0,3,8,1992,0,98056,47.4983,-122.167,5287500000.0
6837700170,93,376,93,0,214,464,2,1.0,1.0,0,0,3,7,1950,0,98116,47.5838,-122.382,5625000000.0
1231001110,85,328,85,0,116,371,3,1.0,1.0,0,0,3,6,1910,0,98118,47.5539,-122.26799999999999,5700000000.0
2432000130,154,887,154,0,194,887,3,1.75,1.0,0,0,3,7,1956,0,98033,47.6503,-122.198,10125000000.0
9183700470,216,580,130,86,190,836,4,2.0,1.0,0,0,4,7,1941,0,98030,47.3782,-122.228,5174250000.0
2525310220,201,919,157,44,131,986,3,2.5,1.0,0,0,3,7,1980,0,98038,47.3634,-122.031,3630750000.0
6669240130,240,529,240,0,221,529,3,2.5,2.0,0,0,3,8,2008,0,98042,47.3449,-122.15100000000001,5025000000.0
2770606685,108,408,80,28,115,408,3,1.0,1.0,0,0,3,7,1951,0,98199,47.6584,-122.391,7050000000.0
4083304190,169,279,101,68,172,317,1,2.5,2.0,0,0,3,7,1910,2004,98103,47.6529,-122.339,10200000000.0
4037000925,222,1249,111,111,181,962,5,2.25,1.0,0,0,5,7,1957,0,98008,47.6007,-122.117,9750000000.0
3526039019,229,688,172,57,222,724,3,3.0,2.0,0,0,5,8,1977,0,98117,47.6937,-122.39200000000001,12165000000.0
8562790480,206,266,186,20,212,298,3,2.5,2.0,0,0,3,10,2012,0,98027,47.5311,-122.074,9810000000.0
7234601525,186,455,114,72,205,170,3,1.75,1.0,0,0,5,7,1912,0,98122,47.6105,-122.309,10500000000.0
3992700130,130,752,130,0,131,752,3,1.0,1.5,0,0,3,6,1944,0,98125,47.7124,-122.289,4005000000.0
2769602840,126,347,126,0,169,418,3,1.0,1.5,0,0,4,6,1910,0,98107,47.6751,-122.36200000000001,6750000000.0
9834200975,141,379,141,0,122,379,3,3.0,2.0,0,0,5,7,1948,0,98144,47.571999999999996,-122.29,7425000000.0
4127000050,143,661,71,72,92,616,3,2.5,1.0,0,0,3,7,1938,2013,98038,47.3729,-122.037,7275000000.0
731500320,165,237,165,0,157,250,4,2.5,2.0,0,0,3,8,2009,0,98030,47.3582,-122.2,4230000000.0
1460900030,222,426,222,0,207,442,4,2.5,2.0,0,0,3,8,2004,0,98001,47.3358,-122.265,4200000000.0
4443800110,119,360,119,0,119,450,3,1.0,1.5,0,0,4,7,1919,0,98117,47.6879,-122.39200000000001,6847500000.0
8856890200,165,1513,165,0,165,818,3,2.25,2.0,0,0,4,8,1987,0,98058,47.4622,-122.12700000000001,5250000000.0
7888700030,274,1727,274,0,254,1456,3,2.5,2.0,0,0,3,8,1979,0,98166,47.4358,-122.344,9075000000.0
7577700521,176,480,111,65,127,480,2,1.75,1.0,0,0,3,7,1919,0,98116,47.5689,-122.38600000000001,8085000000.0
8651401680,79,481,79,0,104,510,3,1.0,1.0,0,0,4,6,1968,0,98042,47.3634,-122.086,2970000000.0
9564800145,93,653,93,0,133,1021,3,1.0,1.0,0,0,3,7,1954,0,98055,47.49,-122.22,2625000000.0
321030150,188,707,188,0,210,707,3,2.5,2.0,0,0,3,8,2010,0,98042,47.3733,-122.162,5370000000.0
5411800250,75,650,75,0,169,705,3,1.0,1.0,0,0,3,7,1968,0,98052,47.6591,-122.134,5505000000.0
9266700175,81,473,81,0,91,473,2,1.0,1.0,0,0,4,7,1941,0,98103,47.693999999999996,-122.346,6225000000.0
1024069037,148,1535,148,0,171,3809,3,2.0,1.0,0,0,5,7,1967,0,98075,47.5821,-122.016,7875000000.0
6450302545,118,507,118,0,129,510,3,1.0,1.5,0,0,4,7,1931,0,98133,47.7321,-122.334,6645000000.0
9521100866,128,104,128,0,121,130,3,3.25,3.0,0,0,3,8,2008,0,98103,47.6617,-122.34899999999999,7230000000.0
3751601171,168,1337,168,0,158,1114,3,1.5,1.0,0,0,4,7,1954,0,98001,47.2887,-122.26899999999999,3442500000.0
1923000150,280,1421,207,73,341,1345,5,3.5,2.0,0,0,3,10,1978,0,98040,47.5627,-122.21600000000001,11310000000.0
4022906222,243,990,154,89,169,1121,3,2.25,1.0,0,0,3,7,1976,0,98155,47.7643,-122.273,7035000000.0
1238500978,88,785,88,0,149,936,3,1.0,1.0,0,0,3,7,1962,0,98033,47.6884,-122.186,5475000000.0
2460700430,165,967,118,47,165,688,3,1.75,1.0,0,0,3,7,1981,0,98058,47.4627,-122.16799999999999,5130000000.0
2474400300,178,676,178,0,213,710,4,2.5,2.0,0,0,4,8,1990,0,98031,47.4058,-122.19200000000001,4800000000.0
2621750110,203,650,203,0,189,715,4,2.5,2.0,0,0,3,8,1997,0,98042,47.3718,-122.109,5024250000.0
3303990030,282,1259,282,0,355,1133,4,2.75,2.0,0,0,3,11,2003,0,98059,47.522,-122.149,12600000000.0
7899800586,213,713,117,96,170,475,4,1.0,1.0,0,0,3,7,1959,0,98106,47.523999999999994,-122.359,5580000000.0
4147200040,339,1214,171,168,256,1293,5,2.25,1.0,0,0,4,10,1976,0,98040,47.5458,-122.23100000000001,16275000000.0
2591010150,125,246,125,0,127,382,2,1.75,2.0,0,0,3,7,1986,0,98033,47.6934,-122.184,6075000000.0
1656600280,288,2272,288,0,286,2061,4,2.5,2.0,0,0,3,9,1997,0,98059,47.4898,-122.12700000000001,9825000000.0
8651100110,252,1528,173,79,330,1485,4,2.5,1.0,0,1,5,9,1963,0,98040,47.5489,-122.21600000000001,19125000000.0
1760651000,130,354,130,0,149,354,3,2.25,2.0,0,0,3,7,2012,0,98042,47.3584,-122.083,3750000000.0
2768301357,142,129,115,27,157,232,3,2.25,2.0,0,0,3,8,2007,0,98107,47.666000000000004,-122.367,7500000000.0
1931301105,143,223,143,0,143,320,3,2.0,2.0,0,0,3,7,1996,0,98103,47.6545,-122.348,6600000000.0
6403310060,153,942,114,39,179,832,3,1.75,1.0,0,0,3,8,1976,0,98033,47.6963,-122.169,8098500000.0
6891800500,246,905,246,0,281,920,3,2.75,1.0,0,0,3,9,1989,0,98028,47.768,-122.259,8700000000.0
7852120030,326,860,326,0,342,967,4,3.5,2.0,0,0,3,10,2001,0,98065,47.5413,-121.87700000000001,10845000000.0
1926049141,65,522,65,0,94,522,1,1.0,1.0,0,0,4,6,1945,0,98133,47.733999999999995,-122.353,6052500000.0
7979900440,193,1212,193,0,226,1212,2,1.75,1.0,0,1,3,7,1951,0,98155,47.7435,-122.292,9000000000.0
1823049202,179,780,95,84,165,884,6,1.5,1.0,0,0,3,7,1971,0,98146,47.4869,-122.34,4890000000.0
2548100140,116,780,89,27,144,780,4,1.5,1.0,0,0,3,7,1951,0,98155,47.7505,-122.315,4950000000.0
8732020440,203,752,116,87,195,821,4,2.5,1.0,0,0,4,8,1978,0,98023,47.3131,-122.39200000000001,4462500000.0
5706201360,159,1166,159,0,144,1204,5,1.5,1.0,0,0,3,7,1967,0,98027,47.5241,-122.053,6525000000.0
1126059091,233,4370,177,56,233,3976,3,2.5,1.0,0,0,4,7,1975,0,98072,47.7531,-122.14,9360000000.0
3859900060,585,1492,405,180,302,1606,5,4.0,2.0,0,1,3,12,2004,0,98004,47.5922,-122.20700000000001,41250000000.0
425200145,94,799,94,0,99,551,3,1.0,1.0,0,0,5,7,1959,0,98056,47.4974,-122.169,3975000000.0
3992700326,128,501,128,0,110,564,3,1.0,1.0,0,0,4,7,1954,0,98125,47.7134,-122.288,5700000000.0
1806900499,159,123,95,64,159,141,3,3.25,2.0,0,0,3,8,2004,0,98112,47.62,-122.309,10125000000.0
5379805460,126,827,126,0,113,827,3,1.5,2.0,0,0,5,7,1949,0,98188,47.4488,-122.275,3675000000.0
6699930360,242,486,242,0,230,486,4,2.5,2.0,0,0,3,8,2004,0,98038,47.345,-122.042,5055000000.0
2827100075,113,96,113,0,112,61,2,1.5,3.0,0,0,3,7,2006,0,98133,47.7348,-122.34700000000001,4294620000.0
1438000190,247,528,178,69,275,528,4,3.5,2.0,0,0,3,8,2014,0,98059,47.4775,-122.12200000000001,8249925000.0
1657310170,198,881,198,0,202,853,3,2.5,2.0,0,0,3,8,1994,0,98092,47.3289,-122.204,4530000000.0
7896300070,119,560,97,22,98,560,4,1.0,1.0,0,0,3,6,1950,0,98118,47.5223,-122.286,3975000000.0
7624700050,127,580,127,0,134,580,1,1.0,1.5,0,0,4,7,1921,0,98136,47.5571,-122.385,8475000000.0
2591830130,204,682,145,59,218,702,3,2.5,1.0,0,0,5,8,1988,0,98058,47.4395,-122.161,5475000000.0
8650000250,354,4939,189,165,233,1422,6,2.5,1.0,0,0,4,9,1974,0,98027,47.5209,-122.052,9165000000.0
9578500690,319,479,252,67,264,481,4,3.25,2.0,0,0,3,8,2014,0,98023,47.2966,-122.348,6453540000.0
3317010130,101,710,101,0,154,856,3,1.75,1.0,0,0,3,7,1994,0,98003,47.2613,-122.302,3540000000.0
7466900220,120,1059,120,0,126,905,2,1.0,1.0,0,0,3,7,1961,0,98003,47.3459,-122.29899999999999,2550000000.0
8835800350,689,15595,689,0,521,15751,4,3.25,2.0,0,3,3,12,2002,0,98045,47.4548,-121.764,29250000000.0
1775930010,184,1857,124,60,162,908,3,2.75,1.0,0,0,3,7,1977,0,98072,47.7434,-122.10600000000001,5025000000.0
322069020,180,20394,180,0,191,10117,3,1.75,1.0,0,0,3,7,1991,0,98038,47.4214,-122.02,7800000000.0
5315100394,133,1284,133,0,235,1123,3,1.0,1.0,0,0,4,7,1957,0,98040,47.5872,-122.241,9060000000.0
2464400285,147,270,103,44,147,360,3,2.5,2.0,0,0,3,7,1984,0,98115,47.6855,-122.321,8625000000.0
7518501025,183,473,104,79,116,379,3,1.75,1.0,0,0,3,7,1908,1965,98117,47.6831,-122.37899999999999,8700000000.0
6190500340,263,582,263,0,259,606,4,2.5,2.0,0,0,3,9,1998,0,98028,47.7386,-122.235,8700000000.0
8651510380,192,854,113,79,193,887,3,2.0,1.0,0,0,3,8,1982,0,98074,47.6491,-122.061,8085000000.0
1311030430,433,1473,433,0,353,1377,5,2.5,2.0,0,0,3,11,1998,0,98074,47.63,-122.01100000000001,15000000000.0
126039394,213,2475,213,0,185,917,4,2.75,1.0,0,0,4,8,1950,0,98177,47.7771,-122.36200000000001,7875000000.0
1898900100,195,1372,195,0,220,1434,4,2.5,2.0,0,0,3,8,1998,0,98023,47.3045,-122.391,4575000000.0
3260350090,270,793,270,0,282,565,4,3.0,2.0,0,0,3,9,2003,0,98059,47.5223,-122.156,10515000000.0
7560000070,226,318,184,42,226,241,3,3.5,2.0,0,0,3,7,2000,0,98005,47.589,-122.165,10650000000.0
6450301310,77,531,77,0,106,487,2,1.0,1.0,0,0,4,6,1950,0,98133,47.7339,-122.339,3375000000.0
3971700903,153,663,120,33,163,669,3,1.75,2.0,0,0,5,8,1977,0,98155,47.7733,-122.324,6333750000.0
3585900460,276,1858,197,79,253,1858,6,2.75,1.0,0,4,3,8,1965,0,98177,47.7599,-122.375,15882000000.0
1623069023,271,23471,271,0,202,6677,4,2.5,2.0,0,0,3,10,2002,0,98027,47.4784,-122.04799999999999,12300000000.0
7663700663,79,790,79,0,144,789,2,1.0,1.0,0,0,3,7,1949,0,98125,47.7312,-122.3,5295000000.0
8929000040,186,258,129,57,143,156,3,2.5,2.0,0,0,3,8,2014,0,98029,47.5528,-121.999,6939120000.0
5634500201,192,1300,159,33,157,1341,4,2.25,1.0,0,0,3,7,1958,0,98028,47.7484,-122.23700000000001,7057500000.0
4307320280,200,506,200,0,200,488,4,2.5,2.0,0,0,3,7,2003,0,98056,47.4799,-122.18299999999999,5100000000.0
5205000400,194,665,194,0,215,802,3,2.5,2.0,0,0,3,8,1989,0,98003,47.2735,-122.295,4492500000.0
9274204230,154,580,77,77,154,534,3,1.75,1.0,0,0,3,7,1980,0,98116,47.5859,-122.385,6150000000.0
7562100065,108,506,108,0,124,593,3,2.0,1.0,0,0,5,6,1902,0,98118,47.5276,-122.273,3900000000.0
9122001225,204,668,113,91,180,557,4,2.25,1.0,0,2,4,8,1958,0,98144,47.5818,-122.296,9150000000.0
8121100147,152,267,115,37,139,367,3,2.25,2.0,0,0,3,6,1983,0,98118,47.5686,-122.286,5850000000.0
8098400135,137,613,68,69,116,678,3,2.0,1.0,0,2,3,7,1943,0,98146,47.5081,-122.385,5775000000.0
2050100450,283,1166,283,0,329,1166,3,2.5,2.0,0,0,3,10,1997,0,98074,47.6549,-122.089,12975000000.0
8682250330,213,521,213,0,201,550,3,3.5,1.0,0,0,3,8,2004,0,98053,47.7122,-122.02600000000001,10125000000.0
1402600110,219,718,219,0,200,718,4,2.25,2.0,0,0,3,8,1983,0,98058,47.4403,-122.137,5880000000.0
1440500020,136,803,136,0,136,713,3,1.75,1.0,0,0,3,6,1949,0,98155,47.7524,-122.323,5250000000.0
1678400105,222,694,222,0,264,637,4,1.5,1.5,0,2,3,7,1920,0,98178,47.504,-122.227,5085000000.0
3750603471,144,445,144,0,140,1137,3,2.5,2.0,0,0,4,7,1974,0,98001,47.2653,-122.285,3599250000.0
2877104316,182,418,182,0,182,418,4,1.5,1.5,0,2,3,7,1922,0,98117,47.6797,-122.359,9900000000.0
5207200160,221,557,189,32,156,668,3,2.25,1.0,0,0,3,8,1961,0,98115,47.6955,-122.275,7350000000.0
5416510710,214,464,214,0,183,464,4,2.75,2.0,0,0,3,7,2006,0,98038,47.3614,-122.035,4649250000.0
1683600240,153,750,102,51,118,750,3,1.75,1.0,0,0,3,7,1980,0,98092,47.3187,-122.182,3524625000.0
1782000085,118,487,105,13,97,487,2,1.0,1.0,0,0,4,7,1942,0,98126,47.5258,-122.37700000000001,5250000000.0
9136103130,101,372,101,0,129,372,2,1.5,1.5,0,0,3,7,1900,0,98103,47.6652,-122.338,6450000000.0
9191201325,189,255,117,72,180,348,4,1.75,1.5,0,0,4,6,1926,0,98105,47.6698,-122.3,8010000000.0
5632500110,107,977,107,0,155,871,3,1.0,1.0,0,0,3,7,1960,0,98028,47.7343,-122.22,5265000000.0
117000001,182,331,182,0,178,534,4,4.25,2.0,0,0,3,7,1940,2003,98116,47.5849,-122.384,8100000000.0
8563010540,164,914,127,37,189,890,4,1.75,1.0,0,0,3,8,1967,0,98008,47.6208,-122.09899999999999,9092250000.0
6838700060,132,670,132,0,132,670,3,2.25,2.0,0,0,3,7,1993,0,98056,47.5112,-122.19,4200000000.0
2423069164,184,6070,184,0,196,5503,3,2.0,2.0,0,0,3,8,1986,0,98027,47.4726,-121.99,7500000000.0
1824079107,271,4306,271,0,214,17158,4,2.25,2.0,0,0,4,9,1998,0,98024,47.568999999999996,-121.962,11100000000.0
2490200220,154,473,112,42,133,473,3,1.5,1.0,0,0,4,7,1954,0,98136,47.5345,-122.383,7725000000.0
3705000060,193,395,143,50,193,211,3,2.25,1.5,0,0,3,7,2003,0,98042,47.4203,-122.15700000000001,4050000000.0
4379400560,222,423,222,0,235,418,3,2.5,2.0,0,0,3,9,2006,0,98074,47.6199,-122.025,10425000000.0
2597531110,255,943,255,0,293,943,4,2.5,2.0,0,0,3,10,1991,0,98006,47.5426,-122.135,12187500000.0
3826500730,197,845,119,78,164,715,4,2.5,1.0,0,0,3,8,1978,0,98030,47.3815,-122.169,3300000000.0
439000090,181,557,125,56,183,557,4,2.25,1.0,0,0,3,7,1961,0,98115,47.6909,-122.301,8467500000.0
3278600760,126,138,126,0,126,156,3,2.5,2.0,0,0,3,8,2007,0,98126,47.549,-122.37200000000001,5175000000.0
1523059105,156,809,156,0,171,817,3,1.5,1.0,0,0,3,8,1964,0,98059,47.4811,-122.149,5340000000.0
9238440020,138,356,138,0,191,407,3,2.5,2.0,0,0,3,7,2002,0,98042,47.373999999999995,-122.133,3989250000.0
7701960990,296,1353,296,0,317,1902,4,2.5,2.0,0,0,3,11,1990,0,98077,47.713,-122.072,13050000000.0
7558750120,203,760,168,35,203,777,3,2.25,2.0,0,0,3,8,1978,0,98052,47.6883,-122.113,8700000000.0
3797000330,167,557,83,84,167,278,3,1.75,1.0,0,0,5,7,1905,0,98103,47.6867,-122.34899999999999,7065015000.0
9396700024,114,115,89,25,114,120,2,2.5,2.0,0,0,3,7,2007,0,98136,47.5533,-122.381,5400000000.0
3971700330,165,1129,107,58,165,759,4,2.0,1.0,0,0,5,7,1950,0,98155,47.7746,-122.323,6225000000.0
203600470,249,3045,249,0,263,3396,4,2.5,2.0,0,0,3,9,1998,0,98014,47.6612,-121.955,9300000000.0
7888200240,115,757,103,12,141,756,4,1.5,1.0,0,0,4,7,1961,0,98198,47.3716,-122.31,3975000000.0
2202500255,112,922,112,0,157,904,3,2.0,1.0,0,0,4,7,1954,2015,98006,47.5731,-122.135,5025000000.0
3323069045,115,22217,115,0,184,10157,3,1.0,1.0,0,0,3,6,1921,1992,98038,47.4303,-122.046,3510000000.0
4136900190,189,704,189,0,182,726,3,2.5,2.0,0,2,3,8,1998,0,98092,47.2618,-122.209,4798500000.0
8089510170,392,901,392,0,383,1138,5,4.5,2.0,0,0,3,10,1999,0,98006,47.5444,-122.131,14025000000.0
4254000060,235,1658,235,0,235,1360,4,2.75,2.0,0,0,3,8,1998,0,98019,47.7356,-121.959,7875000000.0
7202300040,323,581,323,0,324,615,4,2.5,2.0,0,0,3,9,2003,0,98053,47.6857,-122.045,12120000000.0
3630030290,214,359,214,0,181,373,4,2.5,2.0,0,0,3,8,2005,0,98029,47.5498,-121.99600000000001,9000000000.0
1420700030,249,1010,249,0,170,1006,7,4.0,1.0,0,0,4,8,1960,0,98033,47.6787,-122.16799999999999,8957355000.0
7215730070,275,603,275,0,275,612,5,3.0,2.0,0,0,3,9,2000,0,98075,47.5973,-122.01799999999999,10200000000.0
2426049180,192,455,192,0,170,685,3,2.5,2.0,0,0,3,8,1997,0,98034,47.7327,-122.23299999999999,7726500000.0
6742700210,324,418,294,30,263,376,3,3.0,2.5,0,0,3,9,1924,0,98102,47.6394,-122.321,15750000000.0
2493200155,257,494,226,31,195,558,4,2.25,2.0,0,1,3,9,2013,0,98136,47.5283,-122.385,14250000000.0
1423910130,114,828,114,0,131,737,3,1.75,1.0,0,0,4,7,1966,0,98058,47.4528,-122.17200000000001,3300000000.0
4055701110,224,1659,139,85,274,1659,3,2.0,1.0,0,1,5,9,1979,0,98034,47.7074,-122.24600000000001,11925000000.0
2997800076,155,125,125,30,141,445,3,2.75,3.0,0,0,3,9,2014,0,98116,47.5763,-122.40799999999999,8849250000.0
2473420140,213,1705,144,69,173,890,4,2.75,1.0,0,0,4,7,1979,0,98058,47.4518,-122.16,4725000000.0
2525049259,393,1222,393,0,279,1129,4,4.5,2.0,0,0,3,10,2004,0,98039,47.6193,-122.229,32815950000.0
9357000650,217,520,217,0,121,520,4,2.5,2.0,0,0,3,7,1921,2013,98146,47.5117,-122.37899999999999,8025000000.0
1473120140,243,773,243,0,256,759,4,2.5,2.0,0,0,3,9,1991,0,98058,47.4357,-122.15899999999999,6900000000.0
9895000040,130,93,83,47,133,110,2,1.75,1.5,0,0,3,9,2011,0,98027,47.5446,-122.01799999999999,5998500000.0
1523059103,238,2063,238,0,228,606,4,2.5,2.0,0,0,5,7,1958,0,98059,47.4833,-122.15700000000001,5850000000.0
3876000970,272,1481,160,112,160,794,6,2.25,1.0,0,0,4,8,1965,0,98034,47.7188,-122.185,6439500000.0
1919800260,217,627,150,67,130,314,3,1.75,1.5,0,0,5,7,1914,0,98103,47.6956,-122.335,9675000000.0
5662100110,170,632,170,0,124,632,3,2.5,2.5,0,0,5,7,1954,0,98155,47.7613,-122.322,6600000000.0
1330250010,155,720,155,0,212,730,3,2.0,1.0,0,0,3,8,1992,0,98030,47.3802,-122.20700000000001,4349250000.0
3888100030,117,950,117,0,136,905,3,2.0,1.0,0,0,4,6,1968,0,98033,47.6876,-122.16799999999999,6150000000.0
6639900012,254,703,254,0,267,669,4,2.5,2.0,0,0,3,9,2009,0,98033,47.6962,-122.179,10590000000.0
1254200835,185,473,104,81,143,473,4,1.75,1.0,0,0,4,7,1949,0,98117,47.6798,-122.391,8925000000.0
4037800140,195,824,195,0,118,845,4,2.0,1.0,0,0,4,7,1958,0,98008,47.6115,-122.124,8220000000.0
635000145,161,439,96,65,187,391,2,1.75,1.5,0,2,4,7,1907,0,98144,47.5994,-122.287,8475000000.0
924069210,275,1128,275,0,243,1648,4,2.5,2.0,0,0,3,9,1998,0,98075,47.5839,-122.052,10425000000.0
6169901130,231,334,166,65,231,334,3,3.0,2.0,0,3,4,8,1911,0,98119,47.6313,-122.369,20775000000.0
1112000125,101,812,101,0,170,464,1,1.0,1.0,0,0,4,6,1924,0,98118,47.54,-122.26899999999999,6952500000.0
4027700456,242,746,242,0,215,746,4,2.5,2.0,0,0,3,8,1998,0,98155,47.7717,-122.27,7650000000.0
5104512060,225,672,225,0,225,658,4,3.0,2.0,0,0,3,8,2003,0,98038,47.3533,-122.016,6150000000.0
1952200220,212,259,212,0,209,464,3,2.5,3.0,0,0,4,9,1953,1983,98102,47.641000000000005,-122.315,9900000000.0
2568200170,299,551,299,0,287,551,5,2.75,2.0,0,0,3,9,2006,0,98052,47.7076,-122.101,11970000000.0
1727500230,152,597,110,42,164,643,3,1.75,1.0,0,0,3,7,1972,0,98034,47.7197,-122.21700000000001,6225000000.0
7697870600,141,668,141,0,165,669,3,2.5,2.0,0,0,4,7,1985,0,98030,47.3679,-122.182,2370000000.0
7202331420,282,611,282,0,254,611,4,2.5,2.0,0,0,3,7,2003,0,98053,47.683,-122.039,9750000000.0
2781280300,149,326,149,0,170,268,3,2.5,2.0,0,0,3,8,2005,0,98055,47.4496,-122.189,3748500000.0
4107100204,358,1655,244,114,426,2207,4,3.25,1.0,0,4,4,10,1975,0,98004,47.6224,-122.215,32025000000.0
2770605420,96,371,86,10,157,445,2,0.75,1.0,0,0,3,7,1909,0,98119,47.6489,-122.37200000000001,8250000000.0
6608500260,99,940,99,0,143,947,3,1.0,1.0,0,0,3,7,1961,0,98033,47.7012,-122.167,5362500000.0
1921059310,118,629,118,0,134,725,2,1.75,1.0,0,0,3,7,1991,0,98002,47.2925,-122.219,2895000000.0
7229800066,258,1400,258,0,153,2372,4,2.25,2.0,0,0,3,7,1985,0,98059,47.477,-122.116,6599250000.0
1562200040,202,557,132,70,200,817,5,2.25,1.0,0,0,4,8,1966,0,98007,47.6235,-122.14299999999999,9525000000.0
1424200035,263,1241,131,132,263,1183,4,2.0,1.0,0,0,3,7,1952,0,98004,47.6237,-122.21,14175000000.0
3959400855,229,668,125,104,139,557,4,2.75,1.0,0,0,5,7,1940,0,98108,47.5631,-122.31700000000001,7875000000.0
7202330610,187,521,187,0,187,428,3,2.5,2.0,0,0,3,7,2003,0,98053,47.6835,-122.035,7920000000.0
9829200325,145,650,97,48,184,620,3,2.0,2.0,0,2,4,8,1971,0,98122,47.6061,-122.286,11475000000.0
3223039229,315,21772,232,83,120,3682,4,3.5,2.0,0,0,3,8,1991,0,98070,47.4335,-122.449,7125000000.0
